Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2012,The Baytown Outlaws,25.154,240,Average_Performer,Crime
2006,Jackass Number Two,25.153,834,Average_Performer,Action
2006,Jackass Number Two,25.153,834,Average_Performer,Comedy
2006,Jackass Number Two,25.153,834,Average_Performer,Documentary
2019,47 Meters Down: Uncaged,25.15,1078,Low_Rated,Horror
2019,47 Meters Down: Uncaged,25.15,1078,Low_Rated,Drama
2019,47 Meters Down: Uncaged,25.15,1078,Low_Rated,Adventure
2015,Krampus,25.143,1629,Average_Performer,Horror
2015,Krampus,25.143,1629,Average_Performer,Comedy
2015,Krampus,25.143,1629,Average_Performer,Fantasy
2017,Hostiles,25.129,1823,Well_Received,Western
2017,Hostiles,25.129,1823,Well_Received,Drama
2017,Hostiles,25.129,1823,Well_Received,History
2010,My Girlfriend's Boyfriend,25.127,94,Low_Rated,Comedy
2016,Honey 3: Dare to Dance,25.124,189,Well_Received,Music
2016,Honey 3: Dare to Dance,25.124,189,Well_Received,Drama
2016,Honey 3: Dare to Dance,25.124,189,Well_Received,Family
2016,Honey 3: Dare to Dance,25.124,189,Well_Received,Romance
1997,I Know What You Did Last Summer,25.105,2125,Low_Rated,Horror
1997,I Know What You Did Last Summer,25.105,2125,Low_Rated,Thriller
1997,I Know What You Did Last Summer,25.105,2125,Low_Rated,Mystery
2006,Crank,25.105,2916,Well_Received,Action
2006,Crank,25.105,2916,Well_Received,Thriller
2006,Crank,25.105,2916,Well_Received,Crime
2002,One Piece: Chopper's Kingdom on the Island of Strange Animals,25.102,108,Well_Received,Action
2002,One Piece: Chopper's Kingdom on the Island of Strange Animals,25.102,108,Well_Received,Animation
2002,One Piece: Chopper's Kingdom on the Island of Strange Animals,25.102,108,Well_Received,Adventure
2007,Epic Movie,25.102,1201,Low_Rated,Comedy
2007,Epic Movie,25.102,1201,Low_Rated,Action
2007,Epic Movie,25.102,1201,Low_Rated,Adventure
1941,Citizen Kane,25.089,4314,Blockbuster,Mystery
1941,Citizen Kane,25.089,4314,Blockbuster,Drama
2005,Final Fantasy VII: Advent Children,25.082,867,Well_Received,Animation
2005,Final Fantasy VII: Advent Children,25.082,867,Well_Received,Action
2005,Final Fantasy VII: Advent Children,25.082,867,Well_Received,Adventure
2005,Final Fantasy VII: Advent Children,25.082,867,Well_Received,Fantasy
2005,Final Fantasy VII: Advent Children,25.082,867,Well_Received,Science Fiction
1967,Fantomas vs. Scotland Yard,25.08,387,Well_Received,Comedy
1967,Fantomas vs. Scotland Yard,25.08,387,Well_Received,Crime
1967,Fantomas vs. Scotland Yard,25.08,387,Well_Received,Adventure
1967,Fantomas vs. Scotland Yard,25.08,387,Well_Received,Fantasy
2002,Hero,25.075,1727,Blockbuster,Drama
2002,Hero,25.075,1727,Blockbuster,Adventure
2002,Hero,25.075,1727,Blockbuster,Action
2002,Hero,25.075,1727,Blockbuster,History
2014,A Million Ways to Die in the West,25.068,3371,Average_Performer,Comedy
2014,A Million Ways to Die in the West,25.068,3371,Average_Performer,Western
2020,Out Of My League,25.065,374,Well_Received,Romance
2020,Out Of My League,25.065,374,Well_Received,Comedy
2018,Adrift,25.063,2221,Well_Received,Thriller
2018,Adrift,25.063,2221,Well_Received,Romance
2018,Adrift,25.063,2221,Well_Received,Adventure
2007,The Number 23,25.063,2633,Average_Performer,Thriller
2007,The Number 23,25.063,2633,Average_Performer,Drama
2007,The Number 23,25.063,2633,Average_Performer,Mystery
2019,Danger Close: The Battle of Long Tan,25.06,213,Well_Received,War
2019,Danger Close: The Battle of Long Tan,25.06,213,Well_Received,Action
2019,Danger Close: The Battle of Long Tan,25.06,213,Well_Received,Drama
2019,Danger Close: The Battle of Long Tan,25.06,213,Well_Received,History
2011,Beverly Hills Chihuahua 2,25.059,303,Low_Rated,Comedy
2011,Beverly Hills Chihuahua 2,25.059,303,Low_Rated,Family
1989,The Abyss,25.059,2176,Blockbuster,Adventure
1989,The Abyss,25.059,2176,Blockbuster,Action
1989,The Abyss,25.059,2176,Blockbuster,Thriller
1989,The Abyss,25.059,2176,Blockbuster,Science Fiction
2020,"Josee, the Tiger and the Fish",25.054,192,Blockbuster,Animation
2020,"Josee, the Tiger and the Fish",25.054,192,Blockbuster,Drama
2020,"Josee, the Tiger and the Fish",25.054,192,Blockbuster,Romance
2015,Concussion,25.051,2144,Well_Received,Drama
2015,Concussion,25.051,2144,Well_Received,History
2012,Flight,25.05,4979,Well_Received,Drama
2017,Escape Room,25.049,575,Low_Rated,Horror
2017,Escape Room,25.049,575,Low_Rated,Thriller
1998,The X Files,25.049,1212,Well_Received,Mystery
1998,The X Files,25.049,1212,Well_Received,Science Fiction
1998,The X Files,25.049,1212,Well_Received,Thriller
2016,The Founder,25.038,3851,Well_Received,Drama
2016,The Founder,25.038,3851,Well_Received,History
2021,Blue Miracle,25.023,197,Blockbuster,Adventure
2021,Blue Miracle,25.023,197,Blockbuster,Drama
2021,Blue Miracle,25.023,197,Blockbuster,Family
2010,Don't Be Afraid of the Dark,25.021,851,Low_Rated,Fantasy
2010,Don't Be Afraid of the Dark,25.021,851,Low_Rated,Horror
2010,Don't Be Afraid of the Dark,25.021,851,Low_Rated,Thriller
2011,Footloose,25.019,1388,Well_Received,Drama
2011,Footloose,25.019,1388,Well_Received,Music
2011,Footloose,25.019,1388,Well_Received,Romance
2020,Feel the Beat,25.014,925,Blockbuster,Comedy
2020,Feel the Beat,25.014,925,Blockbuster,Music
2020,Feel the Beat,25.014,925,Blockbuster,Drama
2002,Minority Report,25.008,6949,Blockbuster,Action
2002,Minority Report,25.008,6949,Blockbuster,Thriller
2002,Minority Report,25.008,6949,Blockbuster,Science Fiction
2002,Minority Report,25.008,6949,Blockbuster,Mystery
2021,V/H/S/94,25.0,202,Average_Performer,Horror
2005,Hellraiser: Hellworld,25.0,212,Low_Rated,Horror
2005,Hellraiser: Hellworld,25.0,212,Low_Rated,Thriller
1933,King Kong,24.991,1059,Blockbuster,Adventure
1933,King Kong,24.991,1059,Blockbuster,Horror
1933,King Kong,24.991,1059,Blockbuster,Science Fiction
2009,Shorts,24.987,241,Low_Rated,Family
2009,Shorts,24.987,241,Low_Rated,Fantasy
2009,Shorts,24.987,241,Low_Rated,Comedy
2018,A Prayer Before Dawn,24.985,427,Well_Received,Drama
2018,A Prayer Before Dawn,24.985,427,Well_Received,Action
2018,A Prayer Before Dawn,24.985,427,Well_Received,Crime
2010,Scooby-Doo! Abracadabra-Doo,24.985,188,Blockbuster,Animation
2010,Scooby-Doo! Abracadabra-Doo,24.985,188,Blockbuster,Comedy
2010,Scooby-Doo! Abracadabra-Doo,24.985,188,Blockbuster,Family
2010,Scooby-Doo! Abracadabra-Doo,24.985,188,Blockbuster,Mystery
2010,Scooby-Doo! Abracadabra-Doo,24.985,188,Blockbuster,Fantasy
2017,Let Me Eat Your Pancreas,24.98,67,Well_Received,Drama
2017,Let Me Eat Your Pancreas,24.98,67,Well_Received,Romance
2014,Legend Quest: The Legend of the Guanajuato Mummies,24.98,88,Blockbuster,Animation
2014,Legend Quest: The Legend of the Guanajuato Mummies,24.98,88,Blockbuster,Horror
2014,Legend Quest: The Legend of the Guanajuato Mummies,24.98,88,Blockbuster,Adventure
2014,Legend Quest: The Legend of the Guanajuato Mummies,24.98,88,Blockbuster,Comedy
1987,American Ninja 2: The Confrontation,24.979,195,Low_Rated,Action
1992,Bitter Moon,24.965,506,Well_Received,Thriller
1992,Bitter Moon,24.965,506,Well_Received,Drama
1992,Bitter Moon,24.965,506,Well_Received,Romance
2011,Priest,24.962,1805,Low_Rated,Horror
2011,Priest,24.962,1805,Low_Rated,Action
2011,Priest,24.962,1805,Low_Rated,Thriller
1992,Beethoven,24.962,1656,Low_Rated,Comedy
1992,Beethoven,24.962,1656,Low_Rated,Family
2017,All the Money in the World,24.961,1862,Average_Performer,Thriller
2017,All the Money in the World,24.961,1862,Average_Performer,Drama
2017,All the Money in the World,24.961,1862,Average_Performer,Crime
2017,All the Money in the World,24.961,1862,Average_Performer,Mystery
2017,All the Money in the World,24.961,1862,Average_Performer,History
2014,Beyond the Reach,24.961,301,Low_Rated,Thriller
1977,The Hobbit,24.956,202,Average_Performer,Family
1977,The Hobbit,24.956,202,Average_Performer,Fantasy
1977,The Hobbit,24.956,202,Average_Performer,Animation
1977,The Hobbit,24.956,202,Average_Performer,Adventure
1977,The Hobbit,24.956,202,Average_Performer,TV Movie
1991,Hot Shots!,24.955,1629,Average_Performer,Action
1991,Hot Shots!,24.955,1629,Average_Performer,Comedy
1991,Hot Shots!,24.955,1629,Average_Performer,War
2007,High School Musical 2,24.948,3247,Average_Performer,Comedy
2007,High School Musical 2,24.948,3247,Average_Performer,Drama
2007,High School Musical 2,24.948,3247,Average_Performer,Family
2007,High School Musical 2,24.948,3247,Average_Performer,Music
2007,High School Musical 2,24.948,3247,Average_Performer,Romance
2007,High School Musical 2,24.948,3247,Average_Performer,TV Movie
2004,The Village,24.946,3254,Average_Performer,Drama
2004,The Village,24.946,3254,Average_Performer,Mystery
2004,The Village,24.946,3254,Average_Performer,Thriller
2007,The Mist,24.944,3855,Well_Received,Horror
2007,The Mist,24.944,3855,Well_Received,Science Fiction
2007,The Mist,24.944,3855,Well_Received,Thriller
1985,Teen Wolf,24.941,852,Average_Performer,Comedy
1985,Teen Wolf,24.941,852,Average_Performer,Fantasy
1985,Teen Wolf,24.941,852,Average_Performer,Romance
2013,Hal,24.935,76,Well_Received,Animation
2013,Hal,24.935,76,Well_Received,Romance
2005,Twitches,24.932,407,Well_Received,Comedy
2005,Twitches,24.932,407,Well_Received,Drama
2005,Twitches,24.932,407,Well_Received,Family
2005,Twitches,24.932,407,Well_Received,Fantasy
2005,Twitches,24.932,407,Well_Received,TV Movie
2000,Hellraiser: Inferno,24.932,328,Low_Rated,Horror
2000,Hellraiser: Inferno,24.932,328,Low_Rated,Thriller
2000,Hellraiser: Inferno,24.932,328,Low_Rated,Mystery
2017,24 Hours to Live,24.931,512,Low_Rated,Action
2017,24 Hours to Live,24.931,512,Low_Rated,Science Fiction
2017,24 Hours to Live,24.931,512,Low_Rated,Thriller
2017,24 Hours to Live,24.931,512,Low_Rated,Mystery
1998,Frivolous Lola,24.911,142,Low_Rated,Comedy
1998,Frivolous Lola,24.911,142,Low_Rated,Romance
2018,Future World,24.902,187,Low_Rated,Science Fiction
2004,Hidalgo,24.896,935,Well_Received,Western
2004,Hidalgo,24.896,935,Well_Received,Adventure
2004,Hidalgo,24.896,935,Well_Received,Action
2014,Son of a Gun,24.893,629,Average_Performer,Action
2014,Son of a Gun,24.893,629,Average_Performer,Crime
2014,Son of a Gun,24.893,629,Average_Performer,Drama
2014,Son of a Gun,24.893,629,Average_Performer,Thriller
2018,A.I. Rising,24.89,209,Low_Rated,Science Fiction
2018,A.I. Rising,24.89,209,Low_Rated,Drama
2018,A.I. Rising,24.89,209,Low_Rated,Romance
2006,The Wailer,24.889,51,Well_Received,Horror
2016,Eliminators,24.885,133,Average_Performer,Action
2015,Typhoon Noruda,24.871,25,Average_Performer,Science Fiction
2015,Typhoon Noruda,24.871,25,Average_Performer,Animation
2020,My Octopus Teacher,24.868,584,Blockbuster,Documentary
1982,Swamp Thing,24.862,251,Low_Rated,Horror
1982,Swamp Thing,24.862,251,Low_Rated,Science Fiction
2012,Strike Witches the Movie,24.86,12,Low_Rated,Animation
2012,Strike Witches the Movie,24.86,12,Low_Rated,Action
2012,Strike Witches the Movie,24.86,12,Low_Rated,Fantasy
2009,Pandorum,24.85,1845,Average_Performer,Action
2009,Pandorum,24.85,1845,Average_Performer,Horror
2009,Pandorum,24.85,1845,Average_Performer,Mystery
2009,Pandorum,24.85,1845,Average_Performer,Science Fiction
2009,Pandorum,24.85,1845,Average_Performer,Thriller
2018,30 Miles from Nowhere,24.846,39,Low_Rated,Horror
2018,30 Miles from Nowhere,24.846,39,Low_Rated,Comedy
2005,Elektra,24.843,1912,Low_Rated,Action
2005,Elektra,24.843,1912,Low_Rated,Fantasy
2005,Elektra,24.843,1912,Low_Rated,Science Fiction
1997,Hoodlum,24.824,120,Average_Performer,Crime
1997,Hoodlum,24.824,120,Average_Performer,Drama
1964,Dr. Strangelove,24.822,4395,Blockbuster,Drama
1964,Dr. Strangelove,24.822,4395,Blockbuster,Comedy
1964,Dr. Strangelove,24.822,4395,Blockbuster,War
2011,The Adjustment Bureau,24.809,3722,Well_Received,Science Fiction
2011,The Adjustment Bureau,24.809,3722,Well_Received,Thriller
2011,The Adjustment Bureau,24.809,3722,Well_Received,Romance
2017,The Little Vampire 3D,24.806,119,Average_Performer,Comedy
2017,The Little Vampire 3D,24.806,119,Average_Performer,Animation
2017,The Little Vampire 3D,24.806,119,Average_Performer,Family
2017,The Little Vampire 3D,24.806,119,Average_Performer,Fantasy
2002,Tarzan & Jane,24.806,486,Average_Performer,Animation
2002,Tarzan & Jane,24.806,486,Average_Performer,Family
2017,The Villainess,24.805,496,Well_Received,Drama
2017,The Villainess,24.805,496,Well_Received,Action
2013,The Tale of The Princess Kaguya,24.805,1290,Blockbuster,Animation
2013,The Tale of The Princess Kaguya,24.805,1290,Blockbuster,Drama
2013,The Tale of The Princess Kaguya,24.805,1290,Blockbuster,Fantasy
2019,StarDog and TurboCat,24.804,78,Blockbuster,Animation
2019,StarDog and TurboCat,24.804,78,Blockbuster,Comedy
2019,StarDog and TurboCat,24.804,78,Blockbuster,Family
2005,Jarhead,24.802,2225,Well_Received,Drama
2005,Jarhead,24.802,2225,Well_Received,War
2021,Clean,24.796,50,Well_Received,Crime
2021,Clean,24.796,50,Well_Received,Drama
2021,Clean,24.796,50,Well_Received,Thriller
1991,Raise the Red Lantern,24.794,507,Blockbuster,Drama
2016,The Wailing,24.79,1201,Blockbuster,Horror
2016,The Wailing,24.79,1201,Blockbuster,Mystery
1999,Payback,24.785,1375,Well_Received,Crime
1999,Payback,24.785,1375,Well_Received,Action
1999,Payback,24.785,1375,Well_Received,Drama
2000,Little Nicky,24.781,1423,Low_Rated,Comedy
2000,Little Nicky,24.781,1423,Low_Rated,Fantasy
2000,Little Nicky,24.781,1423,Low_Rated,Romance
2000,Little Nicky,24.781,1423,Low_Rated,Horror
2007,TMNT,24.779,822,Average_Performer,Adventure
2007,TMNT,24.779,822,Average_Performer,Animation
2007,TMNT,24.779,822,Average_Performer,Comedy
2007,TMNT,24.779,822,Average_Performer,Family
1987,Mannequin,24.763,522,Well_Received,Fantasy
1987,Mannequin,24.763,522,Well_Received,Comedy
1987,Mannequin,24.763,522,Well_Received,Romance
2016,Triple 9,24.762,1749,Low_Rated,Action
2016,Triple 9,24.762,1749,Low_Rated,Thriller
2016,Triple 9,24.762,1749,Low_Rated,Mystery
2002,Asterix & Obelix: Mission Cleopatra,24.753,2657,Blockbuster,Family
2002,Asterix & Obelix: Mission Cleopatra,24.753,2657,Blockbuster,Fantasy
2002,Asterix & Obelix: Mission Cleopatra,24.753,2657,Blockbuster,Comedy
2002,Asterix & Obelix: Mission Cleopatra,24.753,2657,Blockbuster,Adventure
2007,Surf's Up,24.75,1938,Average_Performer,Animation
2007,Surf's Up,24.75,1938,Average_Performer,Comedy
2007,Surf's Up,24.75,1938,Average_Performer,Family
2017,Colossal,24.739,1656,Average_Performer,Drama
2017,Colossal,24.739,1656,Average_Performer,Fantasy
2017,Colossal,24.739,1656,Average_Performer,Science Fiction
2018,White Fang,24.738,166,Blockbuster,Animation
2018,White Fang,24.738,166,Blockbuster,Family
2010,Dinner for Schmucks,24.732,1432,Low_Rated,Comedy
2020,The Swan Princess: A Royal Wedding,24.725,22,Blockbuster,Animation
2020,The Swan Princess: A Royal Wedding,24.725,22,Blockbuster,Family
2020,The Swan Princess: A Royal Wedding,24.725,22,Blockbuster,Fantasy
1998,Mercury Rising,24.723,1201,Average_Performer,Action
1998,Mercury Rising,24.723,1201,Average_Performer,Crime
1998,Mercury Rising,24.723,1201,Average_Performer,Drama
1998,Mercury Rising,24.723,1201,Average_Performer,Thriller
2007,The Bucket List,24.721,2985,Blockbuster,Drama
2007,The Bucket List,24.721,2985,Blockbuster,Comedy
2006,Skinwalkers,24.716,223,Low_Rated,Fantasy
2006,Skinwalkers,24.716,223,Low_Rated,Action
2006,Skinwalkers,24.716,223,Low_Rated,Horror
2015,Lake Placid vs. Anaconda,24.706,149,Low_Rated,Action
2015,Lake Placid vs. Anaconda,24.706,149,Low_Rated,Horror
2005,Doom,24.698,1732,Low_Rated,Action
2005,Doom,24.698,1732,Low_Rated,Horror
2005,Doom,24.698,1732,Low_Rated,Science Fiction
2017,Psychic Kusuo,24.692,19,Average_Performer,Comedy
2006,Teen Titans: Trouble in Tokyo,24.682,262,Blockbuster,Action
2006,Teen Titans: Trouble in Tokyo,24.682,262,Blockbuster,Animation
2006,Teen Titans: Trouble in Tokyo,24.682,262,Blockbuster,Family
2006,Teen Titans: Trouble in Tokyo,24.682,262,Blockbuster,Science Fiction
2006,Teen Titans: Trouble in Tokyo,24.682,262,Blockbuster,TV Movie
1989,"Sex, Lies, and Videotape",24.676,654,Well_Received,Drama
2021,Just Once,24.668,5,Low_Rated,Drama
2017,To the Bone,24.666,3118,Blockbuster,Drama
1977,Pete's Dragon,24.665,548,Average_Performer,Fantasy
1977,Pete's Dragon,24.665,548,Average_Performer,Animation
1977,Pete's Dragon,24.665,548,Average_Performer,Comedy
1977,Pete's Dragon,24.665,548,Average_Performer,Family
2005,Hoodwinked!,24.662,1427,Average_Performer,Animation
2005,Hoodwinked!,24.662,1427,Average_Performer,Comedy
2005,Hoodwinked!,24.662,1427,Average_Performer,Family
2005,Hoodwinked!,24.662,1427,Average_Performer,Crime
2020,Horizon Line,24.653,205,Low_Rated,Thriller
1960,The Alamo,24.653,253,Blockbuster,Western
1983,Christine,24.65,1438,Well_Received,Horror
2008,The Bank Job,24.644,1714,Well_Received,Thriller
2008,The Bank Job,24.644,1714,Well_Received,Crime
2008,The Bank Job,24.644,1714,Well_Received,Drama
2015,The Lovers,24.642,62,Low_Rated,Action
2015,The Lovers,24.642,62,Low_Rated,Adventure
2015,The Lovers,24.642,62,Low_Rated,Science Fiction
2015,The Lovers,24.642,62,Low_Rated,Romance
2010,Legend of the Guardians: The Owls of Ga'Hoole,24.639,1841,Well_Received,Animation
2010,Legend of the Guardians: The Owls of Ga'Hoole,24.639,1841,Well_Received,Adventure
2010,Legend of the Guardians: The Owls of Ga'Hoole,24.639,1841,Well_Received,Family
2010,Legend of the Guardians: The Owls of Ga'Hoole,24.639,1841,Well_Received,Fantasy
2006,The Grudge 2,24.631,800,Low_Rated,Horror
2006,The Grudge 2,24.631,800,Low_Rated,Thriller
2019,Grand Isle,24.63,205,Low_Rated,Thriller
2019,Grand Isle,24.63,205,Low_Rated,Action
1989,Cyborg,24.624,495,Low_Rated,Science Fiction
1989,Cyborg,24.624,495,Low_Rated,Action
1995,All Things Fair,24.62,80,Average_Performer,Drama
1995,All Things Fair,24.62,80,Average_Performer,Romance
1995,All Things Fair,24.62,80,Average_Performer,War
2015,Mr. Six,24.617,99,Well_Received,Crime
2015,Mr. Six,24.617,99,Well_Received,Action
2015,Mr. Six,24.617,99,Well_Received,Drama
2019,"Paw Patrol: Ready, Race, Rescue!",24.612,96,Well_Received,Animation
2019,"Paw Patrol: Ready, Race, Rescue!",24.612,96,Well_Received,Family
2015,Riley's First Date?,24.601,655,Blockbuster,Animation
2015,Riley's First Date?,24.601,655,Blockbuster,Family
2008,The Reader,24.6,2368,Blockbuster,Drama
2008,The Reader,24.6,2368,Blockbuster,Romance
2012,Mirror Mirror,24.599,2827,Low_Rated,Adventure
2012,Mirror Mirror,24.599,2827,Low_Rated,Comedy
2012,Mirror Mirror,24.599,2827,Low_Rated,Family
2012,Mirror Mirror,24.599,2827,Low_Rated,Fantasy
2016,Hot Bot,24.595,171,Low_Rated,Comedy
2016,Hot Bot,24.595,171,Low_Rated,Science Fiction
2013,The House of Magic,24.595,281,Average_Performer,Family
2013,The House of Magic,24.595,281,Average_Performer,Fantasy
2013,The House of Magic,24.595,281,Average_Performer,Animation
2013,The House of Magic,24.595,281,Average_Performer,Adventure
2017,A Bad Moms Christmas,24.586,1714,Average_Performer,Comedy
2013,American Hustle,24.582,6183,Well_Received,Drama
2013,American Hustle,24.582,6183,Well_Received,Crime
2014,JLA Adventures: Trapped in Time,24.578,160,Well_Received,Family
2014,JLA Adventures: Trapped in Time,24.578,160,Well_Received,Animation
2014,JLA Adventures: Trapped in Time,24.578,160,Well_Received,Action
2014,JLA Adventures: Trapped in Time,24.578,160,Well_Received,Science Fiction
2005,Innocent Voices,24.574,317,Blockbuster,Drama
2005,Innocent Voices,24.574,317,Blockbuster,War
2005,Romance & Cigarettes,24.571,101,Low_Rated,Comedy
2005,Romance & Cigarettes,24.571,101,Low_Rated,Music
2005,Romance & Cigarettes,24.571,101,Low_Rated,Romance
2016,Criminal,24.564,1392,Average_Performer,Action
2016,Criminal,24.564,1392,Average_Performer,Crime
2016,Criminal,24.564,1392,Average_Performer,Science Fiction
2014,Asterix: The Mansions of the Gods,24.562,1069,Well_Received,Animation
2014,Asterix: The Mansions of the Gods,24.562,1069,Well_Received,Comedy
2014,Asterix: The Mansions of the Gods,24.562,1069,Well_Received,Adventure
2014,Asterix: The Mansions of the Gods,24.562,1069,Well_Received,Family
2019,Downton Abbey,24.557,824,Blockbuster,Drama
2019,Downton Abbey,24.557,824,Blockbuster,Romance
2019,Downton Abbey,24.557,824,Blockbuster,History
2010,Ong Bak 3,24.556,334,Low_Rated,Action
2010,Ong Bak 3,24.556,334,Low_Rated,Adventure
2010,Ong Bak 3,24.556,334,Low_Rated,History
2005,Miss Congeniality 2: Armed and Fabulous,24.555,1502,Low_Rated,Action
2005,Miss Congeniality 2: Armed and Fabulous,24.555,1502,Low_Rated,Comedy
2021,All for Her,24.55,3,Low_Rated,Drama
2009,Merry Madagascar,24.545,206,Average_Performer,Family
2009,Merry Madagascar,24.545,206,Average_Performer,Animation
2019,The Art of Racing in the Rain,24.54,1013,Blockbuster,Comedy
2019,The Art of Racing in the Rain,24.54,1013,Blockbuster,Drama
2019,The Art of Racing in the Rain,24.54,1013,Blockbuster,Romance
2016,Keeping Up with the Joneses,24.54,1659,Average_Performer,Action
2016,Keeping Up with the Joneses,24.54,1659,Average_Performer,Comedy
1932,Scarface,24.539,416,Blockbuster,Action
1932,Scarface,24.539,416,Blockbuster,Crime
1932,Scarface,24.539,416,Blockbuster,Drama
1932,Scarface,24.539,416,Blockbuster,Thriller
2007,Beowulf,24.533,2275,Low_Rated,Adventure
2007,Beowulf,24.533,2275,Low_Rated,Action
2007,Beowulf,24.533,2275,Low_Rated,Animation
2012,Home Alone: The Holiday Heist,24.532,301,Low_Rated,Comedy
2012,Home Alone: The Holiday Heist,24.532,301,Low_Rated,Family
2012,Home Alone: The Holiday Heist,24.532,301,Low_Rated,TV Movie
1959,Solomon and Sheba,24.532,57,Average_Performer,History
1959,Solomon and Sheba,24.532,57,Average_Performer,Romance
1988,Oliver & Company,24.528,1269,Well_Received,Animation
1988,Oliver & Company,24.528,1269,Well_Received,Comedy
1988,Oliver & Company,24.528,1269,Well_Received,Family
2017,Fabricated City,24.527,240,Blockbuster,Action
2017,Fabricated City,24.527,240,Blockbuster,Thriller
2017,Fabricated City,24.527,240,Blockbuster,Crime
2021,Jumanji: Level One,24.522,61,Average_Performer,Adventure
2021,Jumanji: Level One,24.522,61,Average_Performer,Action
2013,Rush,24.522,5784,Blockbuster,Drama
2013,Rush,24.522,5784,Blockbuster,Action
2009,Push,24.513,1841,Average_Performer,Science Fiction
2009,Push,24.513,1841,Average_Performer,Action
2018,Final Score,24.488,381,Average_Performer,Action
2017,"Yes, God, Yes",24.487,62,Average_Performer,Comedy
2017,"Yes, God, Yes",24.487,62,Average_Performer,Drama
1984,Love Scenes,24.485,12,Blockbuster,Drama
1989,Leviathan,24.479,341,Low_Rated,Adventure
1989,Leviathan,24.479,341,Low_Rated,Horror
1989,Leviathan,24.479,341,Low_Rated,Action
1989,Leviathan,24.479,341,Low_Rated,Thriller
1989,Leviathan,24.479,341,Low_Rated,Science Fiction
1984,Bachelor Party,24.476,508,Average_Performer,Comedy
2005,Monster-in-Law,24.476,1336,Average_Performer,Romance
2005,Monster-in-Law,24.476,1336,Average_Performer,Comedy
2000,The Little Vampire,24.469,322,Well_Received,Family
2000,The Little Vampire,24.469,322,Well_Received,Adventure
2000,The Little Vampire,24.469,322,Well_Received,Comedy
2000,The Little Vampire,24.469,322,Well_Received,Fantasy
2001,A Knight's Tale,24.456,2430,Well_Received,Adventure
2001,A Knight's Tale,24.456,2430,Well_Received,Drama
2001,A Knight's Tale,24.456,2430,Well_Received,Romance
2001,A Knight's Tale,24.456,2430,Well_Received,Action
2019,Ne Zha,24.451,251,Blockbuster,Animation
2019,Ne Zha,24.451,251,Blockbuster,Fantasy
2019,Ne Zha,24.451,251,Blockbuster,Adventure
2008,The Day the Earth Stood Still,24.448,2696,Low_Rated,Drama
2008,The Day the Earth Stood Still,24.448,2696,Low_Rated,Science Fiction
2008,The Day the Earth Stood Still,24.448,2696,Low_Rated,Thriller
1998,The Batman Superman Movie: World's Finest,24.445,183,Blockbuster,Action
1998,The Batman Superman Movie: World's Finest,24.445,183,Blockbuster,Animation
1998,The Batman Superman Movie: World's Finest,24.445,183,Blockbuster,TV Movie
1998,The Batman Superman Movie: World's Finest,24.445,183,Blockbuster,Science Fiction
2017,Free Fire,24.444,878,Average_Performer,Action
2017,Free Fire,24.444,878,Average_Performer,Crime
2017,Free Fire,24.444,878,Average_Performer,Mystery
2000,The Tigger Movie,24.431,441,Average_Performer,Family
2000,The Tigger Movie,24.431,441,Average_Performer,Animation
2000,The Tigger Movie,24.431,441,Average_Performer,Comedy
1979,Lupin the Third: The Castle of Cagliostro,24.431,752,Blockbuster,Family
1979,Lupin the Third: The Castle of Cagliostro,24.431,752,Blockbuster,Animation
1979,Lupin the Third: The Castle of Cagliostro,24.431,752,Blockbuster,Adventure
1979,Lupin the Third: The Castle of Cagliostro,24.431,752,Blockbuster,Comedy
1979,Lupin the Third: The Castle of Cagliostro,24.431,752,Blockbuster,Crime
2009,Oscar and the Lady in Pink,24.429,68,Average_Performer,Drama
2002,Enough,24.429,869,Well_Received,Drama
2002,Enough,24.429,869,Well_Received,Thriller
2010,16 Wishes,24.425,1076,Average_Performer,Fantasy
2010,16 Wishes,24.425,1076,Average_Performer,Drama
2010,16 Wishes,24.425,1076,Average_Performer,Family
2021,South Park: Post COVID,24.418,118,Blockbuster,Animation
2021,South Park: Post COVID,24.418,118,Blockbuster,Comedy
2021,South Park: Post COVID,24.418,118,Blockbuster,TV Movie
2016,The Shallows,24.417,4338,Average_Performer,Horror
2016,The Shallows,24.417,4338,Average_Performer,Drama
2016,The Shallows,24.417,4338,Average_Performer,Thriller
2015,Solace,24.405,1787,Average_Performer,Thriller
2015,Solace,24.405,1787,Average_Performer,Crime
2015,Solace,24.405,1787,Average_Performer,Mystery
2018,The Last Sharknado: It's About Time,24.403,177,Low_Rated,Science Fiction
2018,The Last Sharknado: It's About Time,24.403,177,Low_Rated,Action
2018,The Last Sharknado: It's About Time,24.403,177,Low_Rated,Adventure
2018,The Last Sharknado: It's About Time,24.403,177,Low_Rated,Comedy
2018,The Last Sharknado: It's About Time,24.403,177,Low_Rated,TV Movie
2015,Maggie,24.398,1359,Low_Rated,Horror
2015,Maggie,24.398,1359,Low_Rated,Drama
2015,Maggie,24.398,1359,Low_Rated,Mystery
1992,Gladiator,24.395,217,Blockbuster,Action
1992,Gladiator,24.395,217,Blockbuster,Drama
2015,American Ultra,24.394,2384,Average_Performer,Comedy
2015,American Ultra,24.394,2384,Average_Performer,Action
2012,Blue Exorcist: The Movie,24.381,107,Blockbuster,Animation
